Product List Export Only,,,,,,,,,,,,,Date Range 01/07/2007 to 03/07/2026,,,,
Brand,Style,Colour,Size,Description,VAT Rate,Cost,Retail,Season,Supplier,Category,Department,CommCode,,Barcode,SKU,PLU,FashBCode
ASHWOOD,2101,TAN/WAXY,7XL,BIKER STYLE,20.00,60.00,259.00,NO SEASON,FONZ LEATHER STYLES,MENS JACKETS,LEATHER JACKET,,,,,0004937512,9900049375125
ASHWOOD,2101,TAN/WAXY,8XL,BIKER STYLE,20.00,60.00,279.00,NO SEASON,FONZ LEATHER STYLES,MENS JACKETS,LEATHER JACKET,,,,,0004937513,9900049375132
ASHWOOD,2101,TAN/WAXY,9XL,BIKER STYLE,20.00,0.00,299.00,NO SEASON,FONZ LEATHER STYLES,MENS JACKETS,LEATHER JACKET,,,,,0004937514,9900049375149
ASHWOOD,21-027,BORDO/CROC,ONE SIZE,bridge croc leather backpack,20.00,0.00,149.00,NO SEASON,FONZ LEATHER STYLES,HANDBAGS,RUCKSACK,,,5056798417334,,0005295400,9900052954003
ASHWOOD,21-027,BROWN/CROC,ONE SIZE,bridge croc leather backpack,20.00,0.00,149.00,NO SEASON,FONZ LEATHER STYLES,HANDBAGS,RUCKSACK,,,5056798417358,,0005295500,9900052955000
ASHWOOD,21-027,NAVY/CROC,ONE SIZE,bridge croc leather backpack,20.00,0.00,149.00,NO SEASON,FONZ LEATHER STYLES,HANDBAGS,RUCKSACK,,,5056798417341,,0005295600,9900052956007
ASHWOOD,2110,BLACK,6,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341800,9900013418001
ASHWOOD,2110,BLACK,8,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341801,9900013418018
ASHWOOD,2110,BLACK,10,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341802,9900013418025
ASHWOOD,2110,BLACK,12,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341803,9900013418032
ASHWOOD,2110,BLACK,14,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341804,9900013418049
ASHWOOD,2110,BLACK,16,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341805,9900013418056
ASHWOOD,2110,BLACK,18,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341806,9900013418063
ASHWOOD,2110,BLACK,20,SIDE ZIP BIKER,20.00,55.00,159.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341807,9900013418070
ASHWOOD,2110,BLACK,22,SIDE ZIP BIKER,20.00,55.00,179.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341808,9900013418087
ASHWOOD,2110,BLACK,24,SIDE ZIP BIKER,20.00,55.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341809,9900013418094
ASHWOOD,2110,BLACK,26,SIDE ZIP BIKER,20.00,55.00,219.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341810,9900013418100
ASHWOOD,2110,BLACK,28,SIDE ZIP BIKER,20.00,55.00,239.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001341811,9900013418117
ASHWOOD,2110,RED,6,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887400,9900018874000
ASHWOOD,2110,RED,8,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887401,9900018874017
ASHWOOD,2110,RED,10,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887402,9900018874024
ASHWOOD,2110,RED,12,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887403,9900018874031
ASHWOOD,2110,RED,14,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887404,9900018874048
ASHWOOD,2110,RED,16,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887405,9900018874055
ASHWOOD,2110,RED,18,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887406,9900018874062
ASHWOOD,2110,RED,20,SIDE ZIP BIKER,20.00,55.00,159.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887407,9900018874079
ASHWOOD,2110,RED,22,SIDE ZIP BIKER,20.00,55.00,179.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887408,9900018874086
ASHWOOD,2110,RED,24,SIDE ZIP BIKER,20.00,55.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887409,9900018874093
ASHWOOD,2110,RED,26,SIDE ZIP BIKER,20.00,55.00,219.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887410,9900018874109
ASHWOOD,2110,RED,28,SIDE ZIP BIKER,20.00,55.00,239.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001887411,9900018874116
ASHWOOD,2110,VEGGIE BROWN,6,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343000,9900013430003
ASHWOOD,2110,VEGGIE BROWN,8,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343001,9900013430010
ASHWOOD,2110,VEGGIE BROWN,10,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343002,9900013430027
ASHWOOD,2110,VEGGIE BROWN,12,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343003,9900013430034
ASHWOOD,2110,VEGGIE BROWN,14,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343004,9900013430041
ASHWOOD,2110,VEGGIE BROWN,16,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343005,9900013430058
ASHWOOD,2110,VEGGIE BROWN,18,SIDE ZIP BIKER,20.00,55.00,139.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343006,9900013430065
ASHWOOD,2110,VEGGIE BROWN,20,SIDE ZIP BIKER,20.00,55.00,159.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343007,9900013430072
ASHWOOD,2110,VEGGIE BROWN,22,SIDE ZIP BIKER,20.00,55.00,179.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343008,9900013430089
ASHWOOD,2110,VEGGIE BROWN,24,SIDE ZIP BIKER,20.00,55.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343009,9900013430096
ASHWOOD,2110,VEGGIE BROWN,26,SIDE ZIP BIKER,20.00,55.00,219.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343010,9900013430102
ASHWOOD,2110,VEGGIE BROWN,28,SIDE ZIP BIKER,20.00,55.00,239.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001343011,9900013430119
ASHWOOD,213,BLACK/PINK,XXXS,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235700,9900002357007
ASHWOOD,213,BLACK/PINK,XXS,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235701,9900002357014
ASHWOOD,213,BLACK/PINK,XS,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235702,9900002357021
ASHWOOD,213,BLACK/PINK,S,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235703,9900002357038
ASHWOOD,213,BLACK/PINK,M,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235704,9900002357045
ASHWOOD,213,BLACK/PINK,L,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235705,9900002357052
ASHWOOD,213,BLACK/PINK,XL,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235706,9900002357069
ASHWOOD,213,BLACK/PINK,2XL,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235707,9900002357076
ASHWOOD,213,BLACK/PINK,3XL,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235708,9900002357083
ASHWOOD,213,BLACK/PINK,4XL,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235709,9900002357090
ASHWOOD,213,BLACK/PINK,5XL,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235710,9900002357106
ASHWOOD,213,BLACK/PINK,6XL,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235711,9900002357113
ASHWOOD,213,BLACK/PINK,7XL,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235712,9900002357120
ASHWOOD,213,BLACK/PINK,8XL,LADIES GLOVES,20.00,10.95,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235713,9900002357137
ASHWOOD,213,BLACK/PINK,9XL,LADIES GLOVES,20.00,0.00,19.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000235714,9900002357144
ASHWOOD,213,BLACK/PURPLE,XXXS,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232900,9900002329004
ASHWOOD,213,BLACK/PURPLE,XXS,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232901,9900002329011
ASHWOOD,213,BLACK/PURPLE,XS,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232902,9900002329028
ASHWOOD,213,BLACK/PURPLE,S,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232903,9900002329035
ASHWOOD,213,BLACK/PURPLE,M,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232904,9900002329042
ASHWOOD,213,BLACK/PURPLE,L,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232905,9900002329059
ASHWOOD,213,BLACK/PURPLE,XL,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232906,9900002329066
ASHWOOD,213,BLACK/PURPLE,2XL,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232907,9900002329073
ASHWOOD,213,BLACK/PURPLE,3XL,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232908,9900002329080
ASHWOOD,213,BLACK/PURPLE,4XL,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232909,9900002329097
ASHWOOD,213,BLACK/PURPLE,5XL,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232910,9900002329103
ASHWOOD,213,BLACK/PURPLE,6XL,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232911,9900002329110
ASHWOOD,213,BLACK/PURPLE,7XL,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232912,9900002329127
ASHWOOD,213,BLACK/PURPLE,8XL,LADIES GLOVES,20.00,10.95,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232913,9900002329134
ASHWOOD,213,BLACK/PURPLE,9XL,LADIES GLOVES,20.00,0.00,29.99,NO SEASON,FONZ LEATHER STYLES,GLOVES,LADIES,,,,,0000232914,9900002329141
ASHWOOD,2159,BLACK,6,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383200,9900013832005
ASHWOOD,2159,BLACK,8,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383201,9900013832012
ASHWOOD,2159,BLACK,10,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383202,9900013832029
ASHWOOD,2159,BLACK,12,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383203,9900013832036
ASHWOOD,2159,BLACK,14,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383204,9900013832043
ASHWOOD,2159,BLACK,16,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383205,9900013832050
ASHWOOD,2159,BLACK,18,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383206,9900013832067
ASHWOOD,2159,BLACK,20,BIKER STYLE SIDE ZIP,20.00,59.00,169.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383207,9900013832074
ASHWOOD,2159,BLACK,22,BIKER STYLE SIDE ZIP,20.00,59.00,189.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383208,9900013832081
ASHWOOD,2159,BLACK,24,BIKER STYLE SIDE ZIP,20.00,59.00,209.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383209,9900013832098
ASHWOOD,2159,BLACK,26,BIKER STYLE SIDE ZIP,20.00,59.00,229.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383210,9900013832104
ASHWOOD,2159,BLACK,28,BIKER STYLE SIDE ZIP,20.00,59.00,249.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001383211,9900013832111
ASHWOOD,2159,TAN,6,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384400,9900013844008
ASHWOOD,2159,TAN,8,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384401,9900013844015
ASHWOOD,2159,TAN,10,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384402,9900013844022
ASHWOOD,2159,TAN,12,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384403,9900013844039
ASHWOOD,2159,TAN,14,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384404,9900013844046
ASHWOOD,2159,TAN,16,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384405,9900013844053
ASHWOOD,2159,TAN,18,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384406,9900013844060
ASHWOOD,2159,TAN,20,BIKER STYLE SIDE ZIP,20.00,59.00,169.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384407,9900013844077
ASHWOOD,2159,TAN,22,BIKER STYLE SIDE ZIP,20.00,59.00,189.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384408,9900013844084
ASHWOOD,2159,TAN,24,BIKER STYLE SIDE ZIP,20.00,59.00,209.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384409,9900013844091
ASHWOOD,2159,TAN,26,BIKER STYLE SIDE ZIP,20.00,59.00,229.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384410,9900013844107
ASHWOOD,2159,TAN,28,BIKER STYLE SIDE ZIP,20.00,59.00,249.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001384411,9900013844114
ASHWOOD,2159,TIMBER,6,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855000,9900018550003
ASHWOOD,2159,TIMBER,8,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855001,9900018550010
ASHWOOD,2159,TIMBER,10,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855002,9900018550027
ASHWOOD,2159,TIMBER,12,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855003,9900018550034
ASHWOOD,2159,TIMBER,14,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855004,9900018550041
ASHWOOD,2159,TIMBER,16,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855005,9900018550058
ASHWOOD,2159,TIMBER,18,BIKER STYLE SIDE ZIP,20.00,59.00,149.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855006,9900018550065
ASHWOOD,2159,TIMBER,20,BIKER STYLE SIDE ZIP,20.00,59.00,169.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855007,9900018550072
ASHWOOD,2159,TIMBER,22,BIKER STYLE SIDE ZIP,20.00,59.00,189.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855008,9900018550089
ASHWOOD,2159,TIMBER,24,BIKER STYLE SIDE ZIP,20.00,59.00,209.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855009,9900018550096
ASHWOOD,2159,TIMBER,26,BIKER STYLE SIDE ZIP,20.00,59.00,229.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855010,9900018550102
ASHWOOD,2159,TIMBER,28,BIKER STYLE SIDE ZIP,20.00,59.00,249.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0001855011,9900018550119
ASHWOOD,22-064/r,BORDO/CROC,ONE SIZE,large handbag,20.00,0.00,169.00,NO SEASON,FONZ LEATHER STYLES,HANDBAGS,BAGS,,,5056798417211,,0005294200,9900052942000
ASHWOOD,22-064/r,BRIDGE,ONE SIZE,large handbag,20.00,0.00,169.00,NO SEASON,FONZ LEATHER STYLES,HANDBAGS,BAGS,,,5061042992697,,0004989400,9900049894008
ASHWOOD,22-064/r,BROWN/CROC,ONE SIZE,large handbag,20.00,0.00,169.00,NO SEASON,FONZ LEATHER STYLES,HANDBAGS,BAGS,,,5056798417235,,0005294400,9900052944004
ASHWOOD,22-064/r,NAVY/CROC,ONE SIZE,large handbag,20.00,0.00,169.00,NO SEASON,FONZ LEATHER STYLES,HANDBAGS,BAGS,,,5056798417228,,0005294300,9900052943007
ASHWOOD,2217,BLACK/APP,6,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443100,9900004431002
ASHWOOD,2217,BLACK/APP,8,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443101,9900004431019
ASHWOOD,2217,BLACK/APP,10,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443102,9900004431026
ASHWOOD,2217,BLACK/APP,12,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443103,9900004431033
ASHWOOD,2217,BLACK/APP,14,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443104,9900004431040
ASHWOOD,2217,BLACK/APP,16,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443105,9900004431057
ASHWOOD,2217,BLACK/APP,18,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443106,9900004431064
ASHWOOD,2217,BLACK/APP,20,SIDE ZIP BIKER SHEEP,20.00,79.00,219.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443107,9900004431071
ASHWOOD,2217,BLACK/APP,22,SIDE ZIP BIKER SHEEP,20.00,79.00,239.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443108,9900004431088
ASHWOOD,2217,BLACK/APP,24,SIDE ZIP BIKER SHEEP,20.00,79.00,259.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443109,9900004431095
ASHWOOD,2217,BLACK/APP,26,SIDE ZIP BIKER SHEEP,20.00,79.00,279.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443110,9900004431101
ASHWOOD,2217,BLACK/APP,28,SIDE ZIP BIKER SHEEP,20.00,79.00,299.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000443111,9900004431118
ASHWOOD,2217,COGNAC/APP,6,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444300,9900004443005
ASHWOOD,2217,COGNAC/APP,8,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444301,9900004443012
ASHWOOD,2217,COGNAC/APP,10,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444302,9900004443029
ASHWOOD,2217,COGNAC/APP,12,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444303,9900004443036
ASHWOOD,2217,COGNAC/APP,14,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444304,9900004443043
ASHWOOD,2217,COGNAC/APP,16,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444305,9900004443050
ASHWOOD,2217,COGNAC/APP,18,SIDE ZIP BIKER SHEEP,20.00,79.00,199.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444306,9900004443067
ASHWOOD,2217,COGNAC/APP,20,SIDE ZIP BIKER SHEEP,20.00,79.00,219.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444307,9900004443074
ASHWOOD,2217,COGNAC/APP,22,SIDE ZIP BIKER SHEEP,20.00,79.00,239.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444308,9900004443081
ASHWOOD,2217,COGNAC/APP,24,SIDE ZIP BIKER SHEEP,20.00,79.00,259.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444309,9900004443098
ASHWOOD,2217,COGNAC/APP,26,SIDE ZIP BIKER SHEEP,20.00,79.00,279.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444310,9900004443104
ASHWOOD,2217,COGNAC/APP,28,SIDE ZIP BIKER SHEEP,20.00,79.00,299.00,NO SEASON,FONZ LEATHER STYLES,LADIES JACKETS,LEATHER JACKETS,,,,,0000444311,9900004443111
